Name,Hash,Id,Tag,Rarity,Tier,Type,Source,Category,Element,Ammo,Power,Archetype,Masterwork Type,Masterwork Tier,Owner,Locked,Equipped,Holofoil,Year,Season,Event,Recoil,AA,Impact,Range,Zoom,Blast Radius,Velocity,Persistence,Stability,ROF,Reload,Mag,Handling,Charge Time,Draw Time,Accuracy,Charge Rate,Guard Resistance,Guard Endurance,Swing Speed,Shield Duration,Airborne Effectiveness,Ammo Generation,Heat Generated,Cooling Efficiency,Crafted,Crafted Level,Kill Tracker,Foundry,Loadouts,Notes,Perks 0,Perks 1,Perks 2,Perks 3,Perks 4,Perks 5,Perks 6,Perks 7,Perks 8,Perks 9,Perks 10,Perks 11,Perks 12,Perks 13,Perks 14,Perks 15,Perks 16,Perks 17,Perks 18
No Hesitation,1801007332,"""6917530193056622788""",favorite,Legendary,5,Auto Rifle,paleheart,Energy,Solar,primary,468,Support Frame,Range,10,Warlock(482),true,false,false,7,24,,85,68,21,68,16,0,0,0,67,600,89,55,87,0,0,0,0,0,0,0,0,19,54,0,0,crafted,32,135,,00001:Solar,,Support Frame*,Smallbore*,Flared Magwell*,Burning Ambition*,Incandescent*,Dealer's Choice*,Kill Tracker,Backup Mag*,,,,,,,,,,,
No Reprieve,2531963421,"""6917529811392521269""",,Legendary,0,Shotgun,plunder,KineticSlot,Stasis,special,10,Pinpoint Slug Frame,Range,2,Vault,true,false,false,5,18,,46,38,70,79,12,0,0,0,48,65,46,7,70,0,0,0,0,0,0,0,0,2,41,0,0,false,0,45,,,,Pinpoint Slug Frame*,Corkscrew Rifling*,Accurized Rounds*,Feeding Frenzy*,Headstone*,Right Hook*,Kill Tracker,Backup Mag*,Tier 2: Range*,,,,,,,,,,
No Reprieve,2531963421,"""6917529841404130126""",,Legendary,0,Shotgun,plunder,KineticSlot,Stasis,special,10,Pinpoint Slug Frame,Range,3,Vault,false,false,false,5,18,,56,43,70,75,12,0,0,0,53,65,46,6,60,0,0,0,0,0,0,0,0,2,41,0,0,false,0,0,,,,Pinpoint Slug Frame*,Chambered Compensator*,Fluted Barrel,Accurized Rounds*,Light Mag,Pugilist*,Wellspring*,Right Hook*,Kill Tracker,Targeting Adjuster*,Tier 3: Range*,,,,,,,,
No Time to Explain,1594120904,"""6917529208645192708""",,Exotic,0,Pulse Rifle,deluxe,KineticSlot,Kinetic,primary,10,Rewind Again,,,Vault,false,false,false,4,12,,73,40,33,70,17,0,0,0,60,340,60,24,57,0,0,0,0,0,0,0,0,24,57,0,0,false,0,0,,,,Rewind Again*,Fluted Barrel*,Accurized Rounds*,Time-Slip*,Feeding Frenzy*,Kill Tracker,Empty Catalyst Socket*,,,,,,,,,,,,
No Turning Back,720351794,"""6917529162806364235""",keep,Legendary,0,Combat Bow,tangled,KineticSlot,Kinetic,primary,10,Precision Frame,Accuracy,4,Vault,false,false,false,2,4,,72,66,76,0,18,0,0,0,38,0,40,0,54,0,700,100,0,0,0,0,0,10,52,0,0,false,0,0,,,,Precision Frame*,High Tension String*,Fiberglass Arrow Shaft*,Explosive Head*,Snapshot Sights,Hip-Fire Grip*,Kill Tracker,Tier 4: Target Acquisition*,Distant Earth*,,,,,,,,,,
Nox Perennial V,2366022261,"""6917530187770985445""",,Legendary,3,Fusion Rifle,engram,KineticSlot,Strand,special,397,High-Impact Frame,Stability,2,Vault,false,false,false,8,28,,65,59,95,45,15,0,0,0,31,0,0,7,33,967,0,0,0,0,0,0,0,6,21,0,0,false,0,0,cassoid,,,High-Impact Frame*,Fluted Barrel*,Full Bore,Ionized Battery*,Projection Fuse,Loose Change*,Under Pressure,Kickstart*,Wellspring,Wild Card*,Kill Tracker,Tier 2: Stability*,,,,,,,
Nox Perennial V,2366022261,"""6917530188590375722""",,Legendary,3,Fusion Rifle,engram,KineticSlot,Strand,special,405,High-Impact Frame,Reload Speed,1,Vault,false,false,false,8,28,,65,59,90,55,15,0,0,0,24,0,17,5,18,967,0,0,0,0,0,0,0,6,21,0,0,false,0,0,cassoid,,,High-Impact Frame*,Hammer-Forged Rifling*,Polygonal Rifling,Accelerated Coils*,Liquid Coils,Threat Detector*,Under Pressure,Kickstart*,Hatchling,Wild Card*,Kill Tracker,Tier 1: Reload Speed*,,,,,,,
Nox Perennial V,2366022261,"""6917530188891173630""",,Legendary,3,Fusion Rifle,engram,KineticSlot,Strand,special,417,High-Impact Frame,Charge Time,2,Vault,false,false,false,8,28,,65,59,100,60,15,0,0,0,14,0,16,5,13,960,0,0,0,0,0,0,0,6,21,0,0,false,0,0,cassoid,,,High-Impact Frame*,Full Bore*,Polygonal Rifling,Liquid Coils*,Projection Fuse,Threat Detector*,Lead from Gold,Kickstart*,Wellspring,Wild Card*,Kill Tracker,Tier 2: Charge Time*,,,,,,,
Nox Sidereal IV,2875763009,"""6917530189637071363""",,Legendary,4,Fusion Rifle,monumentoftriumph,KineticSlot,Stasis,special,450,Aggressive Frame,Range,3,Vault,false,false,false,8,28,,51,43,90,33,15,0,0,0,41,0,40,6,45,667,0,0,0,0,0,0,0,7,31,0,0,false,0,0,cassoid,,,Aggressive Frame*,Fluted Barrel*,Polygonal Rifling,Accelerated Coils*,Particle Repeater,Ambitious Assassin*,Shot Swap,Crystalline Corpsebloom*,Reservoir Burst,Vanguard Determination*,Wild Card,Kill Tracker,Tier 3: Range*,,,,,,
Null Composure,1644680957,"""6917529391823804896""",favorite,Legendary,0,Fusion Rifle,gunsmith,Energy,Void,special,10,Rapid-Fire Frame,Range,10,Vault,true,false,false,4,14,,70,38,55,49,16,0,0,0,40,0,48,8,71,533,0,0,0,0,0,0,0,4,55,0,0,false,0,111,,,,Rapid-Fire Frame*,Fluted Barrel*,Projection Fuse*,Feeding Frenzy*,Heating Up,Reservoir Burst*,High-Impact Reserves,Kill Tracker,Counterbalance Stock*,Masterworked: Range*,Bergusian Night*,Coordinated Offensive*,,,,,,,
Null Composure,2150643740,"""6917530188902815512""",,Legendary,3,Fusion Rifle,monumentoftriumph,Energy,Void,special,417,Rapid-Fire Frame,Range,1,Vault,false,false,false,8,28,,55,38,55,35,16,0,0,0,40,0,48,8,61,533,0,0,0,0,0,0,0,4,55,0,0,false,0,0,,,,Rapid-Fire Frame*,Corkscrew Rifling*,Smallbore,Enhanced Battery*,Particle Repeater,Feeding Frenzy*,Reconstruction,Reservoir Burst*,Master of Arms,Problem Solver*,Vanguard Determination,Kill Tracker,Tier 1: Range*,,,,,,
Ogma PR6,2342054803,"""6917529680192777283""",favorite,Legendary,0,Pulse Rifle,engram,Energy,Solar,primary,10,Lightweight Frame,Reload Speed,2,Vault,true,false,false,5,16,,55,73,27,48,19,0,0,0,52,450,57,38,70,0,0,0,0,0,0,0,0,15,45,0,0,false,0,0,omolon,,,Lightweight Frame*,Hammer-Forged Rifling*,Smallbore,Appended Mag*,Tactical Mag,Demolitionist*,Wellspring*,Omolon Fluid Dynamics*,Kill Tracker,Tier 2: Reload Speed*,,,,,,,,,
Ogma PR6,2342054803,"""6917529884911692591""",,Legendary,0,Pulse Rifle,engram,Energy,Solar,primary,10,Lightweight Frame,Reload Speed,2,Vault,false,false,false,5,16,,55,73,27,38,19,0,0,0,62,450,67,35,85,0,0,0,0,0,0,0,0,15,45,0,0,false,0,6,omolon,,,Lightweight Frame*,Fluted Barrel*,Smallbore,Tactical Mag*,Steady Rounds,Stats for All*,One for All*,Omolon Fluid Dynamics*,Kill Tracker,Tier 2: Reload Speed*,,,,,,,,,
Old Sterling,3678653083,"""6917529957417398918""",,Legendary,0,Auto Rifle,engram,KineticSlot,Strand,primary,10,Adaptive Frame,Stability,1,Vault,false,false,false,6,21,,63,65,21,63,16,0,0,0,43,600,55,41,63,0,0,0,0,0,0,0,0,17,54,0,0,false,0,0,field-forged,,"AI v2.3 COULD DELETE — same weapon name, hash/version, and intrinsic frame as the proposed retained copy. Best legal perk combo scores 3.6 below the best copy. Retain Old Sterling ID 6917530021133419406. Still review origin-trait selection, barrels, magazines, Masterwork, stats, source, build role, and personal feel before dismantling.",Adaptive Frame*,Hammer-Forged Rifling*,Smallbore,Accurized Rounds*,Extended Mag,Surplus*,Adagio*,Field-Tested*,Kill Tracker,Tier 1: Stability*,,,,,,,,,
Old Sterling,3678653083,"""6917529967478124844""",,Legendary,0,Auto Rifle,engram,KineticSlot,Strand,primary,10,Adaptive Frame,Stability,2,Vault,false,false,false,6,21,,93,65,21,43,16,0,0,0,44,600,55,47,73,0,0,0,0,0,0,0,0,17,54,0,0,false,0,0,field-forged,,,Adaptive Frame*,Arrowhead Brake*,Polygonal Rifling,Appended Mag*,Alloy Magazine,Rewind Rounds*,Hatchling*,Field-Tested*,Kill Tracker,Tier 2: Stability*,,,,,,,,,
Old Sterling,3678653083,"""6917530021133419406""",,Legendary,0,Auto Rifle,engram,KineticSlot,Strand,primary,10,Adaptive Frame,Handling,1,Hunter(60),false,true,false,6,21,,93,65,21,53,16,0,0,0,42,600,55,41,74,0,0,0,0,0,0,0,0,17,54,0,0,false,0,0,field-forged,,,Adaptive Frame*,Arrowhead Brake*,Corkscrew Rifling,Accurized Rounds*,Alloy Magazine,Rewind Rounds*,Frenzy*,Field-Tested*,Kill Tracker,Tier 1: Handling*,,,,,,,,,
Old Sterling,3678653083,"""6917530026408238362""",,Legendary,0,Auto Rifle,engram,KineticSlot,Strand,primary,10,Adaptive Frame,Handling,1,Vault,false,false,false,6,21,,88,65,21,53,16,0,0,0,47,600,65,44,54,0,0,0,0,0,0,0,0,17,54,0,0,false,0,0,field-forged,,,Adaptive Frame*,Extended Barrel*,Fluted Barrel,Tactical Mag*,Flared Magwell,Discord*,Demolitionist*,Field-Tested*,Kill Tracker,Counterbalance Stock*,Tier 1: Handling*,,,,,,,,
One Small Step,2527058296,"""6917530186016045039""",,Legendary,5,Shotgun,monumentoftriumph,KineticSlot,Stasis,special,302,Rapid-Fire Frame,Reload Speed,3,Vault,false,false,false,8,28,,60,68,65,25,12,0,0,0,42,140,66,8,51,0,0,0,0,0,0,0,0,2,53,0,0,false,0,0,,,,Rapid-Fire Frame*,Barrel Shroud*,Corkscrew Rifling,Appended Mag*,Light Mag,Proximity Power*,Rimestealer,Grave Robber,One-Two Punch*,One for All,Desperate Measures,Loss*,Kill Tracker,Tier 3: Reload Speed*,Triumphant Pulse*,,,,
Osteo Striga,46524085,"""6917529692832206096""",favorite,Exotic,0,Submachine Gun,exoticquest,KineticSlot,Kinetic,primary,400,Screaming Swarm,,10,Hunter(60),false,false,false,5,16,,99,55,25,85,13,0,0,0,67,600,63,30,46,0,0,0,0,0,0,0,0,27,30,0,0,crafted,255,26632,,"00002:Gambit,Void",,Screaming Swarm*,Corkscrew Rifling*,Flared Magwell*,Toxic Overload*,Short-Action Stock*,Kill Tracker,Osteo Striga Catalyst*,Blooming Gilt*,,,,,,,,,,,
Out of Bounds,2988121501,"""6917529896506449902""",,Legendary,0,Submachine Gun,crucible,Energy,Arc,primary,10,Lightweight Frame,Range,5,Vault,false,false,false,5,18,,95,55,15,57,14,0,0,0,33,900,28,41,62,0,0,0,0,0,0,0,0,23,47,0,0,false,0,0,omolon,,,Lightweight Frame*,Full Bore*,Hammer-Forged Rifling,High-Caliber Rounds*,Ricochet Rounds,Threat Detector*,Swashbuckler*,One Quiet Moment*,Omolon Fluid Dynamics,Kill Tracker,Tier 5: Range*,,,,,,,,
Out of Bounds,2579239008,"""6917530186306266040""",,Legendary,3,Submachine Gun,crucible,Energy,Arc,primary,370,Lightweight Frame,Stability,2,Vault,false,false,false,8,28,,100,55,15,32,14,0,0,0,45,900,28,41,77,0,0,0,0,0,0,0,0,23,47,0,0,false,0,0,omolon,,,Lightweight Frame*,Arrowhead Brake*,Chambered Compensator,Alloy Magazine*,Flared Magwell,Dynamic Sway Reduction*,Demolitionist,Tap the Trigger*,Rangefinder,Roar of Battle*,Omolon Fluid Dynamics,Kill Tracker,Tier 2: Stability*,,,,,,
Outbreak Perfected,400096939,"""6917529206527127067""",favorite,Exotic,0,Pulse Rifle,,KineticSlot,Kinetic,primary,432,The Corruption Spreads,,10,Vault,false,false,false,2,6,,90,65,27,64,17,0,0,0,40,450,45,35,35,0,0,0,0,0,0,0,0,29,54,0,0,false,0,587,,,,The Corruption Spreads*,Extended Barrel*,Accurized Rounds*,Outlaw*,Parasitism*,Kill Tracker,Outbreak Perfected Catalyst*,,,,,,,,,,,,
Outrageous Fortune,4146702548,"""6917529195331323759""",favorite,Legendary,0,Grenade Launcher,strikes,Power,Solar,heavy,10,Rapid-Fire Frame,Reload Speed,2,Vault,true,false,false,2,4,,87,30,0,0,13,20,50,0,49,150,22,7,35,0,0,0,0,0,0,0,0,6,40,0,0,false,0,0,hakke,,,Rapid-Fire Frame*,Countermass*,Linear Compensator,Spike Grenades*,Mini Frags,Auto-Loading Holster*,Threat Detector,Rampage*,Kill Tracker,Backup Mag*,Tier 2: Reload Speed*,Vanguard Veteran*,,,,,,,
Outrageous Fortune,4146702548,"""6917529398177324985""",favorite,Legendary,0,Grenade Launcher,strikes,Power,Solar,heavy,10,Rapid-Fire Frame,Blast Radius,4,Vault,false,false,false,2,4,,57,30,0,0,13,54,40,0,44,150,20,6,25,0,0,0,0,0,0,0,0,6,40,0,0,false,0,0,hakke,,,Rapid-Fire Frame*,Confined Launch*,Quick Launch,Remote Detonation*,Black Powder,Threat Detector*,Rampage*,Kill Tracker,Backup Mag*,Tier 4: Blast Radius*,,,,,,,,,
Oxygen SR3,4104613038,"""6917530186350663213""",,Legendary,5,Scout Rifle,monumentoftriumph,Energy,Solar,primary,374,Precision Frame,Reload Speed,1,Vault,false,false,false,8,28,,70,67,62,56,20,0,0,0,56,180,45,16,37,0,0,0,0,0,0,0,0,10,54,0,0,false,0,0,omolon,,,Precision Frame*,Chambered Compensator*,Hammer-Forged Rifling,Accurized Rounds*,Flared Magwell,Heal Clip*,Pugilist,To the Pain,Meganeura*,Burning Ambition,Binary Orbit,Problem Solver*,Vanguard Determination,Omolon Fluid Dynamics,Kill Tracker,Tier 1: Reload Speed*,Infamous Oxygen SR3*,Roguish Bolts*,
Palmyra-B,3489657138,"""6917529957376933148""",,Legendary,0,Rocket Launcher,engram,Power,Stasis,heavy,10,Precision Frame,Reload Speed,10,Vault,false,false,false,5,16,,65,62,0,0,20,32,61,0,37,15,62,1,60,0,0,0,0,0,0,0,0,5,42,0,0,crafted,69,1978,hakke,"00002:PvP,Strike",,Precision Frame*,Quick Launch*,Alloy Casing*,Auto-Loading Holster*,Explosive Light*,Häkke Breach Armaments*,Kill Tracker,Nightfall Memento*,New Age Black Armory*,,,,,,,,,,
Palmyra-B,3489657138,"""6917529957580421309""",,Legendary,0,Rocket Launcher,engram,Power,Stasis,heavy,10,Precision Frame,Velocity,3,Vault,false,false,false,5,16,,65,62,0,0,20,40,42,0,50,15,52,1,43,0,0,0,0,0,0,0,0,5,42,0,0,false,0,0,hakke,,,Precision Frame*,Confined Launch*,Quick Launch,Alloy Casing*,Implosion Rounds,Impulse Amplifier*,Chain Reaction*,Häkke Breach Armaments*,Kill Tracker,Tier 3: Velocity*,,,,,,,,,
Parabellum,3926811686,"""6917530020524038047""",,Legendary,0,Submachine Gun,engram,Energy,Solar,primary,10,Adaptive Frame,Reload Speed,4,Vault,false,false,false,6,23,,92,46,20,43,14,0,0,0,58,900,68,39,51,0,0,0,0,0,0,0,0,19,44,0,0,false,0,0,field-forged,,,Adaptive Frame*,Chambered Compensator*,Extended Barrel,Tactical Mag*,Extended Mag,Enlightened Action*,Deconstruct*,Field-Tested*,Kill Tracker,Tier 4: Reload Speed*,,,,,,,,,
Parabellum,3926811686,"""6917530025775348893""",,Legendary,0,Submachine Gun,engram,Energy,Solar,primary,10,Adaptive Frame,Handling,2,Vault,false,false,false,6,23,,100,46,20,38,14,0,0,0,58,900,54,37,68,0,0,0,0,0,0,0,0,26,44,0,0,false,0,0,field-forged,,,Adaptive Frame*,Arrowhead Brake*,Polygonal Rifling,Steady Rounds*,Flared Magwell,Stats for All*,Attrition Orbs*,Field-Tested*,Kill Tracker,Tier 2: Handling*,,,,,,,,,
Parabellum,3926811686,"""6917530065009389673""",,Legendary,0,Submachine Gun,engram,Energy,Solar,primary,10,Adaptive Frame,Reload Speed,4,Vault,false,false,false,6,23,,82,46,20,58,14,0,0,0,33,900,58,37,51,0,0,0,0,0,0,0,0,19,44,0,0,false,0,0,field-forged,,,Adaptive Frame*,Full Bore*,Hammer-Forged Rifling,Alloy Magazine*,Flared Magwell,Heal Clip*,Dynamic Sway Reduction*,Field-Tested*,Kill Tracker,Tier 4: Reload Speed*,,,,,,,,,
Parabellum,3769072067,"""6917530186183876513""",,Legendary,5,Submachine Gun,engram,Energy,Solar,primary,360,Adaptive Frame,Range,3,Vault,false,false,false,8,28,,82,46,20,46,14,0,0,0,49,900,54,37,72,0,0,0,0,0,0,0,0,19,44,0,0,false,0,0,field-forged,,,Adaptive Frame*,Fluted Barrel*,Smallbore,Alloy Magazine*,Flared Magwell,Heal Clip*,Light Touch,Enlightened Action,Adagio*,Attrition Orbs,Collective Action,Veteran's Wisdom*,Field-Tested,Kill Tracker,Tier 3: Range*,Triumphant Pulse*,,,
Parabellum,3769072067,"""6917530186183880821""",,Legendary,5,Submachine Gun,engram,Energy,Solar,primary,359,Adaptive Frame,Stability,3,Vault,false,false,false,8,28,,82,46,20,43,14,0,0,0,52,900,36,42,72,0,0,0,0,0,0,0,0,29,44,0,0,false,0,0,field-forged,,,Adaptive Frame*,Fluted Barrel*,Smallbore,Extended Mag*,Flared Magwell,Collective Demolition*,Enlightened Action,Killing Wind,Perfect Float*,Attrition Orbs,One for All,Veteran's Wisdom*,Field-Tested,Kill Tracker,Tier 3: Stability*,Triumphant Pulse*,,,
Parasite,2812324400,"""6917529891458475352""",,Exotic,0,Grenade Launcher,exoticquest,Power,Solar,heavy,10,Worm's Hunger,,,Vault,true,false,false,5,16,,77,68,0,0,13,100,0,0,53,120,44,1,47,0,0,0,0,0,0,0,0,11,0,0,0,false,0,82,,,,Worm's Hunger*,Volatile Launch*,High-Explosive Ordnance*,Worm Byproduct*,Composite Stock*,Kill Tracker,Empty Catalyst Socket*,,,,,,,,,,,,
Pardon Our Dust,3849810018,"""6917529546543560093""",favorite,Legendary,0,Grenade Launcher,30th,KineticSlot,Kinetic,special,10,Lightweight Frame,Reload Speed,10,Vault,false,false,false,4,15,,77,75,0,0,13,0,83,0,28,90,79,1,83,0,0,0,0,0,0,0,0,2,67,0,0,false,0,4,,00001:PvP,,Lightweight Frame*,Quick Launch*,Smart Drift Control,Implosion Rounds,Concussion Grenades*,Auto-Loading Holster*,Adrenaline Junkie*,Hot Swap*,Kill Tracker,Quick Access Sling*,Masterworked: Reload Speed*,,,,,,,,
Pardon Our Dust,3849810018,"""6917529546550140165""",,Legendary,0,Grenade Launcher,30th,KineticSlot,Kinetic,special,10,Lightweight Frame,Blast Radius,2,Vault,false,false,false,4,15,,100,75,0,0,13,82,73,0,38,90,69,1,78,0,0,0,0,0,0,0,0,2,67,0,0,false,0,0,,,,Lightweight Frame*,Countermass*,Smart Drift Control,Proximity Grenades*,Implosion Rounds,Pulse Monitor*,Wellspring*,Hot Swap*,Kill Tracker,Tier 2: Blast Radius*,,,,,,,,,
Path of Least Resistance,2827764482,"""6917529851171800281""",,Legendary,0,Trace Rifle,rasputin,Energy,Arc,special,10,Adaptive Frame,Range,1,Vault,false,false,false,5,19,,95,100,6,70,16,0,0,0,78,1000,40,102,67,0,0,0,0,0,0,0,0,12,41,0,0,false,0,2,omolon,,,Adaptive Frame*,Fluted Barrel*,Enhanced Battery*,Adaptive Munitions*,One for All*,Ambush,Omolon Fluid Dynamics*,Kill Tracker,Tier 1: Range*,,,,,,,,,,
Patron of Lost Causes,2249996761,"""6917530022285941967""",,Legendary,0,Scout Rifle,echoes,KineticSlot,Kinetic,primary,10,Lightweight Frame,Handling,1,Vault,false,false,false,7,24,,89,67,60,43,20,0,0,0,32,200,53,15,74,0,0,0,0,0,0,0,0,10,52,0,0,false,0,0,,,,Lightweight Frame*,Arrowhead Brake*,Hammer-Forged Rifling,Accurized Rounds*,Tactical Mag,Triple Tap*,Precision Instrument*,Cast No Shadows*,Kill Tracker,Tier 1: Handling*,,,,,,,,,
Patron of Lost Causes,2249996761,"""6917530023335531409""",,Legendary,0,Scout Rifle,echoes,KineticSlot,Kinetic,primary,10,Lightweight Frame,Range,2,Vault,false,false,false,7,24,,59,67,60,40,20,0,0,0,37,200,53,17,68,0,0,0,0,0,0,0,0,10,52,0,0,false,0,0,,,,Lightweight Frame*,Corkscrew Rifling*,Hammer-Forged Rifling,Appended Mag*,Tactical Mag,Discord*,Kinetic Tremors*,Cast No Shadows*,Kill Tracker,Tier 2: Range*,,,,,,,,,
Patron of Lost Causes,2249996761,"""6917530023350138452""",,Legendary,0,Scout Rifle,echoes,KineticSlot,Kinetic,primary,10,Lightweight Frame,Range,3,Vault,false,false,false,7,24,,89,67,60,36,20,0,0,0,37,200,63,16,73,0,0,0,0,0,0,0,0,10,52,0,0,false,0,0,,,,Lightweight Frame*,Arrowhead Brake*,Polygonal Rifling,Tactical Mag*,Steady Rounds,Strategist*,Focused Fury*,Cast No Shadows*,Kill Tracker,Tier 3: Range*,,,,,,,,,
Perfect Paradox,4108648762,"""6917530187929332913""",,Legendary,3,Shotgun,echoes,KineticSlot,Kinetic,special,394,Rapid-Fire Frame,Range,2,Vault,false,false,false,8,28,,61,70,65,49,12,0,0,0,46,140,74,8,43,0,0,0,0,0,0,0,0,2,54,0,0,false,0,0,,,,Rapid-Fire Frame*,Smoothbore*,Barrel Shroud,Tactical Mag*,Light Mag,Threat Detector*,Pugilist,Vorpal Weapon*,One-Two Punch,Cast No Shadows*,Kill Tracker,Tier 2: Range*,,,,,,,
Perfect Paradox,4108648762,"""6917530188300740452""",,Legendary,3,Shotgun,echoes,KineticSlot,Kinetic,special,405,Rapid-Fire Frame,Stability,2,Vault,false,false,false,8,28,,61,70,65,32,12,0,0,0,48,140,64,8,53,0,0,0,0,0,0,0,0,2,54,0,0,false,0,0,,,,Rapid-Fire Frame*,Barrel Shroud*,Full Choke,Appended Mag*,Tactical Mag,Threat Detector*,Stopping Power,One-Two Punch*,Ancillary Ordinance,Cast No Shadows*,Kill Tracker,Tier 2: Stability*,,,,,,,
Perfect Paradox,4108648762,"""6917530192934868173""",,Legendary,5,Shotgun,echoes,KineticSlot,Kinetic,special,478,Rapid-Fire Frame,Reload Speed,1,Warlock(482),true,false,false,8,28,,61,70,65,42,12,0,0,0,36,140,67,8,45,0,0,0,0,0,0,0,0,2,54,0,0,false,0,0,,,,Rapid-Fire Frame*,Rifled Barrel,Full Choke*,Appended Mag*,Extended Mag,Stopping Power,Pugilist*,Threat Remover,Swashbuckler*,Vorpal Weapon,Ancillary Ordinance,Cast No Shadows*,Kill Tracker,Enhanced Range*,Tier 1: Reload Speed*,Triumphant Pulse*,,,
Perfect Pitch,2191451996,"""6917530188603133575""",,Legendary,3,Submachine Gun,monumentoftriumph,Energy,Solar,primary,420,Precision Frame,Handling,3,Vault,false,false,false,8,28,,93,54,25,52,15,0,0,0,44,600,0,34,38,0,0,0,0,0,0,0,0,25,21,0,0,false,0,0,,,,Precision Frame*,Fluted Barrel*,Hammer-Forged Rifling,Extended Mag*,Ricochet Rounds,Keep Away*,Heal Clip,Harmony*,Rangefinder,Vanguard Determination*,Kill Tracker,Tier 3: Handling*,,,,,,,
Perfect Pitch,2191451996,"""6917530188825206366""",,Legendary,4,Submachine Gun,monumentoftriumph,Energy,Solar,primary,426,Precision Frame,Range,2,Vault,false,false,false,8,28,,100,54,25,61,15,0,0,0,50,600,18,30,16,0,0,0,0,0,0,0,0,15,21,0,0,false,0,0,,,,Precision Frame*,Chambered Compensator*,Fluted Barrel,Armor-Piercing Rounds*,Flared Magwell,Keep Away*,Enlightened Action,Harmony*,Rampage,Vanguard Determination*,Kill Tracker,Tier 2: Range*,,,,,,,
Perfect Pitch,2191451996,"""6917530192719318532""",,Legendary,4,Submachine Gun,monumentoftriumph,Energy,Solar,primary,472,Precision Frame,Reload Speed,1,Vault,false,false,false,8,28,,93,54,25,58,15,0,0,0,45,600,21,33,25,0,0,0,0,0,0,0,0,15,21,0,0,false,0,0,,,,Precision Frame*,Corkscrew Rifling*,Polygonal Rifling,Appended Mag*,Flared Magwell,Enlightened Action*,Discord,Incandescent*,Target Lock,Vanguard Determination*,Kill Tracker,Tier 1: Reload Speed*,,,,,,,
Perpetualis,392008588,"""6917529880868387708""",,Legendary,0,Auto Rifle,seasonpass,KineticSlot,Strand,primary,10,Adaptive Frame,Range,3,Vault,false,false,false,6,20,,83,67,21,46,16,0,0,0,35,600,38,49,72,0,0,0,0,0,0,0,0,29,54,0,0,false,0,0,,,,Adaptive Frame*,Arrowhead Brake*,Hammer-Forged Rifling,Extended Mag*,Flared Magwell,Zen Moment*,Demolitionist*,Noble Deeds*,Kill Tracker,Tier 3: Range*,,,,,,,,,
Perpetualis,392008588,"""6917529967837962296""",,Legendary,0,Auto Rifle,seasonpass,KineticSlot,Strand,primary,10,Adaptive Frame,Range,10,Titan(10),false,false,false,6,20,,83,67,21,63,16,0,0,0,37,600,60,41,74,0,0,0,0,0,0,0,0,19,54,0,0,crafted,20,992,,00001:PvP,,Adaptive Frame*,Arrowhead Brake*,Accurized Rounds*,Zen Moment*,Target Lock*,Noble Deeds*,Kill Tracker,Nightfall Memento*,,,,,,,,,,,
Perses-D,1019000888,"""6917529680237059505""",,Legendary,0,Scout Rifle,engram,KineticSlot,Stasis,primary,10,High-Impact Frame,Reload Speed,1,Vault,true,false,false,5,16,,100,36,67,78,22,0,0,0,22,150,34,13,41,0,0,0,0,0,0,0,0,12,45,0,0,false,0,37,hakke,,,High-Impact Frame*,Arrowhead Brake*,Extended Barrel,Accurized Rounds*,Alloy Magazine,Compulsive Reloader*,Headstone*,Häkke Breach Armaments*,Kill Tracker,Tier 1: Reload Speed*,,,,,,,,,
Perses-D,1019000888,"""6917529786596616033""",,Legendary,0,Scout Rifle,engram,KineticSlot,Stasis,primary,10,High-Impact Frame,Range,1,Vault,true,false,false,5,16,,100,36,67,69,22,0,0,0,22,150,33,15,41,0,0,0,0,0,0,0,0,12,45,0,0,false,0,0,hakke,,,High-Impact Frame*,Arrowhead Brake*,Full Bore,Appended Mag*,Steady Rounds,Shoot to Loot*,Explosive Payload*,Häkke Breach Armaments*,Kill Tracker,Tier 1: Range*,,,,,,,,,
Perses-D,1019000888,"""6917529957597106539""",,Legendary,0,Scout Rifle,engram,KineticSlot,Stasis,primary,10,High-Impact Frame,Stability,5,Vault,false,false,false,5,16,,74,36,67,83,22,0,0,0,17,150,33,15,26,0,0,0,0,0,0,0,0,12,45,0,0,false,0,0,hakke,,,High-Impact Frame*,Full Bore*,Smallbore,Appended Mag*,Steady Rounds,Rapid Hit*,Focused Fury*,Häkke Breach Armaments*,Kill Tracker,Tier 5: Stability*,,,,,,,,,
Phoneutria Fera,3496887154,"""6917530188844345162""",,Legendary,4,Hand Cannon,events,Energy,Solar,primary,415,Spread Shot,Reload Speed,1,Vault,false,false,false,8,27,,100,65,96,46,12,0,0,0,46,100,37,9,26,0,0,0,0,0,0,0,0,23,56,0,0,false,0,0,hakke,,,Spread Shot*,Extended Barrel*,Hammer-Forged Rifling,Tactical Mag*,Flared Magwell,Slideshot*,Proximity Power,Surrounded*,Frenzy,Tenacity*,Häkke Breach Armaments,Kill Tracker,Tier 1: Reload Speed*,,,,,,
